,Unnamed: 0.1,Unnamed: 0,rate,attraction,reviews,details,attraction_url,reviews_url,languages,location_img,ratings_list,path
3147,3147,3147,4.0,3148. Kech Excursions,5,Multi-day Tours • Taxis & Shuttles,/Attraction_Review-g293734-d13804302-Reviews-Kech_Excursions-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d13804302-Reviews-Kech_Excursions-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 4}, {'language': 'All languages', 'count': 5}]",Not Detected,"[{'rating': 'Excellent', 'count': 4}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3148,3148,3148,3.5,3149. Beauty House Spa,20,Hammams & Turkish Baths • Spas,/Attraction_Review-g293734-d7776563-Reviews-Beauty_House_Spa-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7776563-Reviews-Beauty_House_Spa-Marrakech_Marrakech_Safi.html,"[{'language': 'Russian', 'count': 1}, {'language': 'English', 'count': 4}, {'language': 'French', 'count': 15}, {'language': 'All languages', 'count': 20}]",Not Detected,"[{'rating': 'Excellent', 'count': 11}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 3}, {'rating': 'Terrible', 'count': 4}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3149,3149,3149,4.0,3150. Riad Sidi Magdoul - Le coin des Artistes,12,Theater & Performances,/Attraction_Review-g298349-d1877700-Reviews-Riad_Sidi_Magdoul_Le_coin_des_Artistes-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d1877700-Reviews-Riad_Sidi_Magdoul_Le_coin_des_Artistes-Essaouira_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'French', 'count': 8}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 12}]",Not Detected,"[{'rating': 'Excellent', 'count': 6}, {'rating': 'Very good', 'count': 3}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 1}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3150,3150,3150,5.0,3151. Marrakech Desert Tours,2,City Tours • Cultural Tours,/Attraction_Review-g293734-d23754999-Reviews-Marrakech_Desert_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23754999-Reviews-Marrakech_Desert_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3151,3151,3151,5.0,3152. Actividades En Marruecos,3,City Tours • Multi-day Tours,/Attraction_Review-g293734-d15294681-Reviews-Actividades_En_Marruecos-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15294681-Reviews-Actividades_En_Marruecos-Marrakech_Marrakech_Safi.html,"[{'language': 'Spanish (Spain)', 'count': 3}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3152,3152,3152,5.0,3153. Transport Maroc,3,Multi-day Tours • Historical & Heritage Tours,/Attraction_Review-g298349-d15613535-Reviews-Transport_Maroc-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d15613535-Reviews-Transport_Maroc-Essaouira_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'Dutch', 'count': 1}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3153,3153,3153,3.5,3154. La Ferme Nomade Agafay,5,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g15276171-d25225164-Reviews-La_Ferme_Nomade_Agafay-Agafay_Marrakech_Safi.html,/Attraction_Review-g15276171-d25225164-Reviews-La_Ferme_Nomade_Agafay-Agafay_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'French', 'count': 3}, {'language': 'All languages', 'count': 5}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Agafay > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3154,3154,3154,4.0,3155. Atlas Paragliding,4,Air Tours,/Attraction_Review-g293734-d23122474-Reviews-Atlas_Paragliding-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23122474-Reviews-Atlas_Paragliding-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'French', 'count': 2}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3155,3155,3155,5.0,3156. Day Trips Marrakesh,2,Multi-day Tours • Cultural Tours,/Attraction_Review-g293734-d15834486-Reviews-Day_Trips_Marrakesh-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15834486-Reviews-Day_Trips_Marrakesh-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3156,3156,3156,5.0,3157. Lets Disccover Morocco,2,Multi-day Tours • Taxis & Shuttles,/Attraction_Review-g293734-d23455945-Reviews-Lets_Disccover_Morocco-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23455945-Reviews-Lets_Disccover_Morocco-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3157,3157,3157,4.5,3158. Morocco Tour,6,City Tours • Multi-day Tours,/Attraction_Review-g293734-d17324152-Reviews-Morocco_Tour-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d17324152-Reviews-Morocco_Tour-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 2}, {'language': 'French', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 6}]",Not Detected,"[{'rating': 'Excellent', 'count': 5}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3158,3158,3158,4.5,3159. Tours En Marruecos,3,Multi-day Tours • Cultural Tours,/Attraction_Review-g293734-d19932895-Reviews-Tours_En_Marruecos-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19932895-Reviews-Tours_En_Marruecos-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 2}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3159,3159,3159,4.0,3160. Pacha Gallery,5,Speciality & Gift Shops • Antique Shops,/Attraction_Review-g293734-d15199620-Reviews-Pacha_Gallery-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d15199620-Reviews-Pacha_Gallery-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 4}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 5}]",blob:https://www.tripadvisor.com/e0f9b56e-13f2-4fd2-9177-6e404c388010,"[{'rating': 'Excellent', 'count': 4}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3160,3160,3160,5.0,3161. Viajes Desierto Marruecos,2,Multi-day Tours • Sightseeing Tours,/Attraction_Review-g293734-d19457688-Reviews-Viajes_Desierto_Marruecos-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19457688-Reviews-Viajes_Desierto_Marruecos-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3161,3161,3161,5.0,3162. Morocco Trek Tour,2,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d27736996-Reviews-Morocco_Trek_Tour-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d27736996-Reviews-Morocco_Trek_Tour-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3162,3162,3162,5.0,3163. Baalili Tours,2,Multi-day Tours • Private Tours,/Attraction_Review-g293734-d19432807-Reviews-Baalili_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19432807-Reviews-Baalili_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3163,3163,3163,4.0,3164. Excursions Essaouira - Day Tours,14,Sightseeing Tours,/Attraction_Review-g298349-d2422801-Reviews-Excursions_Essaouira_Day_Tours-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d2422801-Reviews-Excursions_Essaouira_Day_Tours-Essaouira_Marrakech_Safi.html,"[{'language': 'English', 'count': 7}, {'language': 'French', 'count': 6}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 14}]",Not Detected,"[{'rating': 'Excellent', 'count': 6}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 5}, {'rating': 'Poor', 'count': 2}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3164,3164,3164,5.0,3165. Morocco DayTrip,4,City Tours • Cultural Tours,/Attraction_Review-g293734-d7940279-Reviews-Morocco_DayTrip-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d7940279-Reviews-Morocco_DayTrip-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'French', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 4}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3165,3165,3165,5.0,3166. Surf Lesson & Kitesurf Lesson Essaouira,2,Surfing & Windsurfing,/Attraction_Review-g298349-d27755296-Reviews-Surf_Lesson_Kitesurf_Lesson_Essaouira-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d27755296-Reviews-Surf_Lesson_Kitesurf_Lesson_Essaouira-Essaouira_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3166,3166,3166,4.0,3167. Nomad Excursion Best Tours & Day Trips From Marrakech,3,City Tours • Multi-day Tours,/Attraction_Review-g293734-d23163755-Reviews-Nomad_Excursion_Best_Tours_Day_Trips_From_Marrakech-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d23163755-Reviews-Nomad_Excursion_Best_Tours_Day_Trips_From_Marrakech-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 1}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3167,3167,3167,4.0,3168. Yaqout Quad,5,"4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d19114370-Reviews-Yaqout_Quad-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19114370-Reviews-Yaqout_Quad-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 3}, {'language': 'French', 'count': 2}, {'language': 'All languages', 'count': 5}]",Not Detected,"[{'rating': 'Excellent', 'count': 4}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3168,3168,3168,5.0,3169. Atlas Trek Guide,2,Multi-day Tours • Coffee & Tea Tours,/Attraction_Review-g488109-d27500681-Reviews-Atlas_Trek_Guide-Imlil_Marrakech_Safi.html,/Attraction_Review-g488109-d27500681-Reviews-Atlas_Trek_Guide-Imlil_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Imlil > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3169,3169,3169,5.0,3170. La Villa Makassar,2,Cooking Classes,/Attraction_Review-g293734-d18968360-Reviews-La_Villa_Makassar-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d18968360-Reviews-La_Villa_Makassar-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3170,3170,3170,5.0,3171. Los 3 Dromedarios,2,"Multi-day Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d19272792-Reviews-Los_3_Dromedarios-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d19272792-Reviews-Los_3_Dromedarios-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3171,3171,3171,5.0,3172. Aissa,2,Day Trips,/Attraction_Review-g1847424-d32810503-Reviews-Aissa-Ourika_Marrakech_Safi.html,/Attraction_Review-g1847424-d32810503-Reviews-Aissa-Ourika_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Ourika > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3172,3172,3172,5.0,3173. Marrakech Sahara Excursions,3,"Cultural Tours • 4WD, ATV & Off-Road Tours",/Attraction_Review-g293734-d12969228-Reviews-Marrakech_Sahara_Excursions-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d12969228-Reviews-Marrakech_Sahara_Excursions-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3173,3173,3173,5.0,3174. Golden Dunes Expeditions,2,Multi-day Tours • Adrenaline & Extreme Tours,/Attraction_Review-g293734-d32929610-Reviews-Golden_Dunes_Expeditions-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d32929610-Reviews-Golden_Dunes_Expeditions-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 3}, {'language': 'Italian', 'count': 1}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 4}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3174,3174,3174,5.0,3175. RACHID IDRISSI HASSANI,2,Cultural Tours • Private Tours,/Attraction_Review-g293734-d17747839-Reviews-RACHID_IDRISSI_HASSANI-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d17747839-Reviews-RACHID_IDRISSI_HASSANI-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3175,3175,3175,4.0,3176. Place du Marche aux Grains,4,Historic Sites • Points of Interest & Landmarks,/Attraction_Review-g298349-d20303477-Reviews-Place_du_Marche_aux_Grains-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d20303477-Reviews-Place_du_Marche_aux_Grains-Essaouira_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'Italian', 'count': 1}, {'language': 'Polish', 'count': 1}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 0}, {'rating': 'Very good', 'count': 3}, {'rating': 'Average', 'count': 1}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3176,3176,3176,5.0,3177. Chez Hakim,2,Speciality & Gift Shops,/Attraction_Review-g298349-d17473820-Reviews-Chez_Hakim-Essaouira_Marrakech_Safi.html,/Attraction_Review-g298349-d17473820-Reviews-Chez_Hakim-Essaouira_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",blob:https://www.tripadvisor.com/1774a14b-4141-466f-b0a9-9ed72e7c08be,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Essaouira > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3177,3177,3177,5.0,3178. Marrakechbikeaction,4,Bike Tours,/Attraction_Review-g293734-d4498740-Reviews-Marrakechbikeaction-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d4498740-Reviews-Marrakechbikeaction-Marrakech_Marrakech_Safi.html,"[{'language': 'German', 'count': 1}, {'language': 'English', 'count': 2}, {'language': 'French', 'count': 1}, {'language': 'All languages', 'count': 4}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3178,3178,3178,5.0,3179. Morocco Palm Tours,3,City Tours • Multi-day Tours,/Attraction_Review-g293734-d13955191-Reviews-Morocco_Palm_Tours-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d13955191-Reviews-Morocco_Palm_Tours-Marrakech_Marrakech_Safi.html,"[{'language': 'French', 'count': 2}, {'language': 'Spanish (Spain)', 'count': 1}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 3}]",Not Detected,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3179,3179,3179,4.0,3180. Make Me Shine Beauty,4,Mysterious Sites,/Attraction_Review-g293734-d25265246-Reviews-Make_Me_Shine_Beauty-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d25265246-Reviews-Make_Me_Shine_Beauty-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'French', 'count': 3}, {'language': 'All languages', 'count': 4}]",blob:https://www.tripadvisor.com/43fed507-8f8a-4fe8-aebf-e3dacd4c9f4b,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 1}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3180,3180,3180,4.5,3181. L'argan D'hier,5,Speciality & Gift Shops,/Attraction_Review-g293734-d4308552-Reviews-L_argan_D_hier-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d4308552-Reviews-L_argan_D_hier-Marrakech_Marrakech_Safi.html,"[{'language': 'Portuguese', 'count': 1}, {'language': 'Japanese', 'count': 1}, {'language': 'Italian', 'count': 1}, {'language': 'French', 'count': 2}, {'language': 'English', 'count': 0}, {'language': 'All languages', 'count': 5}]",blob:https://www.tripadvisor.com/241b8458-5ad1-49a8-9085-277b0d191a03,"[{'rating': 'Excellent', 'count': 3}, {'rating': 'Very good', 'count': 2}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3181,3181,3181,5.0,3182. Elegant Travel Service,2,Multi-day Tours • Taxis & Shuttles,/Attraction_Review-g293734-d17640081-Reviews-Elegant_Travel_Service-Marrakech_Marrakech_Safi.html,/Attraction_Review-g293734-d17640081-Reviews-Elegant_Travel_Service-Marrakech_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Marrakech > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3182,3182,3182,5.0,3183. Moroccoatlastreks,2,Multi-day Tours • Adrenaline & Extreme Tours,/Attraction_Review-g488109-d21511880-Reviews-Moroccoatlastreks-Imlil_Marrakech_Safi.html,/Attraction_Review-g488109-d21511880-Reviews-Moroccoatlastreks-Imlil_Marrakech_Safi.html,"[{'language': 'English', 'count': 2}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 2}, {'rating': 'Very good', 'count': 0}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Imlil > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
3183,3183,3183,4.5,3184. SM Quad Plus,2,"4WD, ATV & Off-Road Tours • Hiking & Camping Tours",/Attraction_Review-g15276171-d25129156-Reviews-SM_Quad_Plus-Agafay_Marrakech_Safi.html,/Attraction_Review-g15276171-d25129156-Reviews-SM_Quad_Plus-Agafay_Marrakech_Safi.html,"[{'language': 'English', 'count': 1}, {'language': 'Dutch', 'count': 1}, {'language': 'All languages', 'count': 2}]",Not Detected,"[{'rating': 'Excellent', 'count': 1}, {'rating': 'Very good', 'count': 1}, {'rating': 'Average', 'count': 0}, {'rating': 'Poor', 'count': 0}, {'rating': 'Terrible', 'count': 0}]",Agafay > Hotels > Things to Do > Restaurants > Flights > Vacation Rentals > Cruises > Rental Cars > Forums
